0.3063 0.9482 0.0098 0.0042 5
0.5956 0.9220 0.0061 0.0048 5
0.7357 0.9011 0.0058 0.0050 5
0.8843 0.8876 0.0046 0.0050 5
0.3633 0.9425 0.0094 0.0042 5
0.5521 0.9246 0.0054 0.0045 5
0.7048 0.9115 0.0063 0.0046 5
0.8695 0.8938 0.0052 0.0047 5
0.6685 0.9136 0.0052 0.0043 5
0.8523 0.8937 0.0052 0.0044 5
0.5165 0.9280 0.0052 0.0039 5
0.5881 0.9188 0.0051 0.0040 5
0.7826 0.8978 0.0053 0.0041 5
0.9966 0.8768 0.0047 0.0041 5
