0.01704 0.9509 0.0008 0.9533 0.0008 0.0041 0.0018 1 11
0.01540 0.9543 0.0024 0.9566 0.0024 0.0040 0.0021 1 11
0.01288 0.9625 0.0016 0.9649 0.0016 0.0038 0.0023 1 11
0.01105 0.9664 0.0018 0.9689 0.0018 0.0036 0.0027 1 11
0.00952 0.9631 0.0016 0.9656 0.0016 0.0034 0.0030 1 11
0.00820 0.9738 0.0023 0.9763 0.0023 0.0034 0.0038 1 11
0.00709 0.9826 0.0019 0.9851 0.0019 0.0036 0.0054 1 11
0.00613 0.9785 0.0019 0.9809 0.0019 0.0036 0.0068 1 11
