0.0678 0.9883 0.0051 0.0048 3
0.1172 0.9772 0.004 0.0058 3
0.1767 0.9747 0.004 0.0066 3
0.2438 0.9723 0.006 0.0072 3
0.2438 0.9677 0.0040 0.0072 3
0.2438 0.9692 0.0059 0.0072 3
0.3158 0.9607 0.0049 0.0076 3
0.3901 0.9567 0.0049 0.0080 3
0.4642 0.9486 0.0041 0.0082 3
0.5216 0.9356 0.0048 0.0039 3
