0.1500 0.9768 0.0051 0.0090 6
0.2943 0.9647 0.0052 0.0085 6
0.2957 0.9620 0.0031 0.0085 6
0.3456 0.9571 0.0033 0.0084 6
0.3883 0.9582 0.0033 0.0082 6
0.3943 0.9514 0.0034 0.0082 6
0.4384 0.9474 0.0033 0.0080 6
0.4900 0.9381 0.0041 0.0079 6
