0.1322 0.9770 0.0086 0.0045 1
0.3049 0.9634 0.0052 0.0042 1
0.4380 0.9504 0.0051 0.0040 1
0.5252 0.9356 0.0045 0.0039 1
0.5952 0.9272 0.0040 0.0038 1
